seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_456	1	5	89	2017	0.993	0.993	1	5	89	2017	NA	NA	0	1	5	89	2017	0.993	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_456||full	0.993	dsDNAphage
k141_45488	1	3	1	1180	0.787	0.787	1	3	1	1180	NA	NA	0	1	3	1	1180	0.787	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_45488||full	0.787	ssDNA
k141_45353	1	2	87	1207	0.967	0.967	1	2	87	1207	NA	NA	0	1	2	87	1207	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_45353||full	0.967	ssDNA
k141_45019	1	3	1	1760	0.993	0.993	1	3	1	1760	NA	NA	0	1	3	1	1760	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_45019||full	0.993	ssDNA
k141_4492	1	3	75	2353	0.993	0.993	1	3	75	2353	NA	NA	0	1	3	75	2353	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_4492||full	0.993	ssDNA
k141_4490	1	4	2	1172	0.613	0.613	1	4	2	1172	NA	NA	0	1	4	2	1172	0.613	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_4490||full	0.613	dsDNAphage
k141_44875	1	2	3	1074	0.86	0.86	1	2	3	1074	NA	NA	0	1	2	3	1074	0.86	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_44875||full	0.86	ssDNA
k141_44754	1	3	2	1306	0.96	0.96	1	3	2	1306	NA	NA	0	1	3	2	1306	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_44754||full	0.96	ssDNA
k141_44636	1	5	3	2594	0.94	0.94	1	5	3	2594	NA	NA	0	1	5	3	2594	0.94	0.0	0.0	0.0	20.0	0.0	80.0	1	dsDNAphage	linear	k141_44636||full	0.94	dsDNAphage
k141_4461	1	2	149	1005	0.84	0.84	1	2	149	1005	NA	NA	0	1	2	149	1005	0.84	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_4461||full	0.84	dsDNAphage
k141_44513	1	3	3	1602	0.693	0.693	1	3	3	1602	NA	NA	0	1	3	3	1602	0.693	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_44513||full	0.693	ssDNA
k141_44500	1	2	32	1005	1.0	1.0	1	2	32	1005	NA	NA	0	1	2	32	1005	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_44500||full	1.0	ssDNA
k141_44485	1	4	1	2213	0.667	0.667	1	4	1	2213	NA	NA	0	1	4	1	2213	0.667	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_44485||full	0.667	dsDNAphage
k141_4443	1	5	1	2697	0.987	0.987	1	5	1	2697	NA	NA	0	1	5	1	2697	0.987	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	k141_4443||full	0.987	ssDNA
k141_44359	1	3	2	1250	0.56	0.56	1	3	2	1250	NA	NA	0	1	3	2	1250	0.56	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_44359||full	0.56	dsDNAphage
k141_44352	1	9	2	5290	1.0	1.0	1	9	2	5290	NA	NA	0	1	9	2	5290	1.0	0.0	0.0	0.0	66.7	0.0	33.3	3	dsDNAphage	linear	k141_44352||full	1.0	dsDNAphage
k141_4432	1	3	1	1051	0.98	0.98	1	3	1	1051	NA	NA	0	1	3	1	1051	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_4432||full	0.98	ssDNA
k141_44269	1	3	2	1047	0.527	0.527	1	3	2	1047	NA	NA	0	1	3	2	1047	0.527	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_44269||full	0.527	ssDNA
k141_44049	1	2	23	1159	0.967	0.967	1	2	23	1159	NA	NA	0	1	2	23	1159	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_44049||full	0.967	ssDNA
k141_43919	1	3	1	1062	0.887	0.887	1	3	1	1062	NA	NA	0	1	3	1	1062	0.887	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_43919||full	0.887	dsDNAphage
k141_438	1	2	3	982	1.0	1.0	1	2	3	982	NA	NA	0	1	2	3	982	1.0	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	k141_438||full	1.0	dsDNAphage
k141_43778	1	3	1	1321	0.74	0.74	1	3	1	1321	NA	NA	0	1	3	1	1321	0.74	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_43778||full	0.74	dsDNAphage
k141_43700	1	2	3	974	0.747	0.747	1	2	3	974	NA	NA	0	1	2	3	974	0.747	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_43700||full	0.747	ssDNA
k141_43658	1	2	2	1371	0.927	0.927	1	2	2	1371	NA	NA	0	1	2	2	1371	0.927	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_43658||full	0.927	ssDNA
k141_43605	1	2	115	1092	1.0	1.0	1	2	115	1092	NA	NA	0	1	2	115	1092	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_43605||full	1.0	ssDNA
k141_43556	1	3	1	3032	0.533	0.533	1	3	1	3032	NA	NA	0	1	3	1	3032	0.533	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_43556||full	0.533	dsDNAphage
k141_43399	1	2	409	1693	0.98	0.98	1	2	409	1693	NA	NA	0	1	2	409	1693	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_43399||full	0.98	ssDNA
k141_43397	1	2	210	1690	0.847	0.847	1	2	210	1690	NA	NA	0	1	2	210	1690	0.847	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_43397||full	0.847	ssDNA
k141_43226	1	2	3	1571	0.6	0.6	1	2	3	1571	NA	NA	0	1	2	3	1571	0.6	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_43226||full	0.6	dsDNAphage
k141_43142	1	3	2	1452	0.84	0.84	1	3	2	1452	NA	NA	0	1	3	2	1452	0.84	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_43142||full	0.84	ssDNA
k141_42908	1	3	3	1834	0.993	0.993	1	3	3	1834	NA	NA	0	1	3	3	1834	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_42908||full	0.993	ssDNA
k141_42817	1	3	108	1746	0.7	0.7	1	3	108	1746	NA	NA	0	1	3	108	1746	0.7	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_42817||full	0.7	dsDNAphage
k141_42649	1	5	1	2763	0.527	0.527	1	5	1	2763	NA	NA	0	1	5	1	2763	0.527	0.0	20.0	0.0	40.0	20.0	20.0	0	dsDNAphage	linear	k141_42649||full	0.527	dsDNAphage
k141_42584	1	24	2	22138	0.927	0.973	1	24	2	22138	NA	NA	0	1	24	2	22138	0.927	0.0	20.8	0.0	37.5	16.7	25.0	3	dsDNAphage	linear	k141_42584||full	0.927	dsDNAphage
k141_42549	1	3	3	1330	0.993	0.993	1	3	3	1330	NA	NA	0	1	3	3	1330	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_42549||full	0.993	ssDNA
k141_42461	1	4	76	1875	0.967	0.967	1	4	76	1875	NA	NA	0	1	4	76	1875	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_42461||full	0.967	ssDNA
k141_4235	1	2	1	985	0.973	0.973	1	2	1	985	NA	NA	0	1	2	1	985	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_4235||full	0.973	ssDNA
k141_42333	1	2	54	1751	0.9	0.9	1	2	54	1751	NA	NA	0	1	2	54	1751	0.9	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_42333||full	0.9	ssDNA
k141_42276	1	3	1	1267	0.967	0.967	1	3	1	1267	NA	NA	0	1	3	1	1267	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_42276||full	0.967	ssDNA
k141_42221	1	5	1	1583	0.967	0.967	1	5	1	1583	NA	NA	0	1	5	1	1583	0.967	0.0	0.0	0.0	80.0	0.0	20.0	0	ssDNA	linear	k141_42221||full	0.967	ssDNA
k141_42094	1	3	2	1029	0.953	0.953	1	3	2	1029	NA	NA	0	1	3	2	1029	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_42094||full	0.953	ssDNA
k141_42064	1	3	2	1426	0.973	0.973	1	3	2	1426	NA	NA	0	1	3	2	1426	0.973	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_42064||full	0.973	ssDNA
k141_42009	1	4	2	2009	0.88	0.88	1	4	2	2009	NA	NA	0	1	4	2	2009	0.88	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_42009||full	0.88	dsDNAphage
k141_41960	1	8	2	3363	1.0	1.0	1	8	2	3363	NA	NA	0	1	8	2	3363	1.0	0.0	0.0	0.0	62.5	0.0	37.5	1	dsDNAphage	linear	k141_41960||full	1.0	dsDNAphage
k141_41855	1	2	3	1525	0.96	0.96	1	2	3	1525	NA	NA	0	1	2	3	1525	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_41855||full	0.96	ssDNA
k141_41573	1	4	3	2570	0.513	0.513	1	4	3	2570	NA	NA	0	1	4	3	2570	0.513	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_41573||full	0.513	dsDNAphage
k141_41476	1	2	2	1654	0.953	0.953	1	2	2	1654	NA	NA	0	1	2	2	1654	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_41476||full	0.953	ssDNA
k141_4146	1	4	40	2838	0.733	0.733	1	4	40	2838	NA	NA	0	1	4	40	2838	0.733	0.0	0.0	0.0	25.0	50.0	25.0	1	dsDNAphage	linear	k141_4146||full	0.733	dsDNAphage
k141_41417	1	5	2	2200	0.607	0.607	1	5	2	2200	NA	NA	0	1	5	2	2200	0.607	0.0	0.0	0.0	20.0	40.0	40.0	1	dsDNAphage	linear	k141_41417||full	0.607	dsDNAphage
k141_41404	1	4	35	1872	0.973	0.973	1	4	35	1872	NA	NA	0	1	4	35	1872	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_41404||full	0.973	ssDNA
k141_41401	1	3	3	1816	0.94	0.94	1	3	3	1816	NA	NA	0	1	3	3	1816	0.94	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_41401||full	0.94	ssDNA
k141_41159	1	8	1	6452	0.733	0.733	1	8	1	6452	NA	NA	0	1	8	1	6452	0.733	0.0	12.5	0.0	37.5	25.0	25.0	2	dsDNAphage	linear	k141_41159||full	0.733	dsDNAphage
k141_40999	1	3	2	1268	0.76	0.76	1	3	2	1268	NA	NA	0	1	3	2	1268	0.76	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_40999||full	0.76	ssDNA
k141_40933	1	2	125	2502	0.88	0.88	1	2	125	2502	NA	NA	0	1	2	125	2502	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_40933||full	0.88	ssDNA
k141_40797	1	3	3	2555	0.807	0.807	1	3	3	2555	NA	NA	0	1	3	3	2555	0.807	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_40797||full	0.807	dsDNAphage
k141_40759	1	3	2	2081	0.993	0.993	1	3	2	2081	NA	NA	0	1	3	2	2081	0.993	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_40759||full	0.993	dsDNAphage
k141_40741	1	2	1	1523	0.973	0.973	1	2	1	1523	NA	NA	0	1	2	1	1523	0.973	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_40741||full	0.973	ssDNA
k141_40474	1	3	1	1807	0.733	0.733	1	3	1	1807	NA	NA	0	1	3	1	1807	0.733	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_40474||full	0.733	dsDNAphage
k141_40347	1	2	1	876	0.993	0.993	1	2	1	876	NA	NA	0	1	2	1	876	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_40347||full	0.993	ssDNA
k141_40320	1	3	2	1580	0.627	0.627	1	3	2	1580	NA	NA	0	1	3	2	1580	0.627	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_40320||full	0.627	dsDNAphage
k141_40312	1	2	251	1695	0.607	0.607	1	2	251	1695	NA	NA	0	1	2	251	1695	0.607	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_40312||full	0.607	dsDNAphage
k141_39737	1	3	1	1309	0.953	0.953	1	3	1	1309	NA	NA	0	1	3	1	1309	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_39737||full	0.953	ssDNA
k141_39729	1	3	2	2285	0.573	0.573	1	3	2	2285	NA	NA	0	1	3	2	2285	0.573	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_39729||full	0.573	dsDNAphage
k141_39545	1	2	79	1335	1.0	1.0	1	2	79	1335	NA	NA	0	1	2	79	1335	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_39545||full	1.0	ssDNA
k141_39470	1	3	1	1486	1.0	1.0	1	3	1	1486	NA	NA	0	1	3	1	1486	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_39470||full	1.0	ssDNA
k141_3944	1	4	3	1393	0.533	0.533	1	4	3	1393	NA	NA	0	1	4	3	1393	0.533	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_3944||full	0.533	dsDNAphage
k141_39325	1	2	2	1316	0.993	0.993	1	2	2	1316	NA	NA	0	1	2	2	1316	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_39325||full	0.993	ssDNA
k141_39166	1	3	3	1217	0.58	0.58	1	3	3	1217	NA	NA	0	1	3	3	1217	0.58	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_39166||full	0.58	dsDNAphage
k141_39064	1	6	3	1811	0.987	0.987	1	6	3	1811	NA	NA	0	1	6	3	1811	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_39064||full	0.987	ssDNA
k141_39061	1	3	2	1312	0.96	0.96	1	3	2	1312	NA	NA	0	1	3	2	1312	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_39061||full	0.96	ssDNA
k141_39029	1	3	2	1018	0.58	0.58	1	3	2	1018	NA	NA	0	1	3	2	1018	0.58	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_39029||full	0.58	dsDNAphage
k141_38837	1	3	1	1232	0.92	0.92	1	3	1	1232	NA	NA	0	1	3	1	1232	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_38837||full	0.92	dsDNAphage
k141_38773	1	3	3	1364	0.633	0.633	1	3	3	1364	NA	NA	0	1	3	3	1364	0.633	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_38773||full	0.633	dsDNAphage
k141_3870	1	4	33	2446	0.92	0.92	1	4	33	2446	NA	NA	0	1	4	33	2446	0.92	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_3870||full	0.92	dsDNAphage
k141_38690	1	3	1	1313	0.587	0.587	1	3	1	1313	NA	NA	0	1	3	1	1313	0.587	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_38690||full	0.587	dsDNAphage
k141_38658	1	5	3	2911	0.747	0.747	1	5	3	2911	NA	NA	0	1	5	3	2911	0.747	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	k141_38658||full	0.747	dsDNAphage
k141_38595	1	3	1	1220	0.993	0.993	1	3	1	1220	NA	NA	0	1	3	1	1220	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_38595||full	0.993	ssDNA
k141_3848	1	7	1	2896	0.54	0.54	1	7	1	2896	NA	NA	0	1	7	1	2896	0.54	0.0	0.0	0.0	14.3	28.6	57.1	0	dsDNAphage	linear	k141_3848||full	0.54	dsDNAphage
k141_38358	1	4	1	1423	0.533	0.533	1	4	1	1423	NA	NA	0	1	4	1	1423	0.533	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_38358||full	0.533	dsDNAphage
k141_38331	1	5	1	2774	0.5	0.5	1	5	1	2774	NA	NA	0	1	5	1	2774	0.5	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	k141_38331||full	0.5	dsDNAphage
k141_38141	1	7	1	1871	0.847	0.847	1	7	1	1871	NA	NA	0	1	7	1	1871	0.847	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	k141_38141||full	0.847	dsDNAphage
k141_38132	1	3	1	1815	0.793	0.793	1	3	1	1815	NA	NA	0	1	3	1	1815	0.793	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_38132||full	0.793	dsDNAphage
k141_38014	1	3	54	1728	0.633	0.633	1	3	54	1728	NA	NA	0	1	3	54	1728	0.633	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_38014||full	0.633	dsDNAphage
k141_37965	1	3	1	1586	0.733	0.733	1	3	1	1586	NA	NA	0	1	3	1	1586	0.733	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_37965||full	0.733	dsDNAphage
k141_3784	1	3	2	1416	0.647	0.647	1	3	2	1416	NA	NA	0	1	3	2	1416	0.647	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_3784||full	0.647	dsDNAphage
k141_3777	1	2	53	898	0.867	0.867	1	2	53	898	NA	NA	0	1	2	53	898	0.867	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_3777||full	0.867	dsDNAphage
k141_37724	1	3	31	1825	0.707	0.707	1	3	31	1825	NA	NA	0	1	3	31	1825	0.707	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_37724||full	0.707	dsDNAphage
k141_37716	1	3	40	1799	0.82	0.82	1	3	40	1799	NA	NA	0	1	3	40	1799	0.82	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_37716||full	0.82	ssDNA
k141_37702	1	3	2	1578	0.767	0.767	1	3	2	1578	NA	NA	0	1	3	2	1578	0.767	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_37702||full	0.767	dsDNAphage
k141_37686	1	4	2	1813	0.7	0.7	1	4	2	1813	NA	NA	0	1	4	2	1813	0.7	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_37686||full	0.7	dsDNAphage
k141_37680	1	4	2	1789	0.933	0.933	1	4	2	1789	NA	NA	0	1	4	2	1789	0.933	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_37680||full	0.933	dsDNAphage
k141_37664	1	3	3	1238	0.993	0.993	1	3	3	1238	NA	NA	0	1	3	3	1238	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_37664||full	0.993	ssDNA
k141_37663	1	3	55	1372	0.533	0.533	1	3	55	1372	NA	NA	0	1	3	55	1372	0.533	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_37663||full	0.533	dsDNAphage
k141_37658	1	5	2	1791	0.96	0.96	1	5	2	1791	NA	NA	0	1	5	2	1791	0.96	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_37658||full	0.96	dsDNAphage
k141_37485	1	2	273	1868	0.653	0.653	1	2	273	1868	NA	NA	0	1	2	273	1868	0.653	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_37485||full	0.653	ssDNA
k141_37421	1	5	1	2013	0.88	0.88	1	5	1	2013	NA	NA	0	1	5	1	2013	0.88	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_37421||full	0.88	dsDNAphage
k141_37340	1	3	3	1744	0.96	0.96	1	3	3	1744	NA	NA	0	1	3	3	1744	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_37340||full	0.96	ssDNA
k141_37332	1	4	96	1992	0.747	0.747	1	4	96	1992	NA	NA	0	1	4	96	1992	0.747	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_37332||full	0.747	dsDNAphage
k141_37224	1	3	2	1570	0.667	0.667	1	3	2	1570	NA	NA	0	1	3	2	1570	0.667	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_37224||full	0.667	dsDNAphage
k141_37205	1	11	133	5927	0.667	0.667	1	11	133	5927	NA	NA	0	1	11	133	5927	0.667	0.0	18.2	0.0	54.5	9.1	18.2	0	dsDNAphage	linear	k141_37205||full	0.667	dsDNAphage
k141_3686	1	3	1	1510	0.953	0.953	1	3	1	1510	NA	NA	0	1	3	1	1510	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_3686||full	0.953	ssDNA
k141_36735	1	2	44	1442	0.94	0.94	1	2	44	1442	NA	NA	0	1	2	44	1442	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_36735||full	0.94	ssDNA
k141_36733	1	4	183	2583	0.833	0.833	1	4	183	2583	NA	NA	0	1	4	183	2583	0.833	0.0	25.0	0.0	75.0	0.0	0.0	0	dsDNAphage	linear	k141_36733||full	0.833	dsDNAphage
k141_36360	1	4	2	3288	0.54	0.54	1	4	2	3288	NA	NA	0	1	4	2	3288	0.54	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_36360||full	0.54	dsDNAphage
k141_36356	1	6	150	3220	1.0	1.0	1	6	150	3220	NA	NA	0	1	6	150	3220	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_36356||full	1.0	dsDNAphage
k141_36211	1	2	109	1154	0.527	0.527	1	2	109	1154	NA	NA	0	1	2	109	1154	0.527	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_36211||full	0.527	ssDNA
k141_36140	1	2	56	1813	0.88	0.88	1	2	56	1813	NA	NA	0	1	2	56	1813	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_36140||full	0.88	ssDNA
k141_36107	1	5	2	3542	0.547	0.547	1	5	2	3542	NA	NA	0	1	5	2	3542	0.547	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	k141_36107||full	0.547	dsDNAphage
k141_36006	1	3	101	1743	1.0	1.0	1	3	101	1743	NA	NA	0	1	3	101	1743	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_36006||full	1.0	ssDNA
k141_35967	1	3	1	1644	0.813	0.813	1	3	1	1644	NA	NA	0	1	3	1	1644	0.813	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_35967||full	0.813	ssDNA
k141_35941	1	3	371	3871	1.0	1.0	1	3	371	3871	NA	NA	0	1	3	371	3871	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_35941||full	1.0	ssDNA
k141_35872	1	2	3	1019	0.827	0.827	1	2	3	1019	NA	NA	0	1	2	3	1019	0.827	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_35872||full	0.827	ssDNA
k141_35862	1	4	1	1643	0.653	0.653	1	4	1	1643	NA	NA	0	1	4	1	1643	0.653	0.0	0.0	0.0	25.0	50.0	25.0	0	dsDNAphage	linear	k141_35862||full	0.653	dsDNAphage
k141_3572	1	3	1	2026	0.667	0.667	1	3	1	2026	NA	NA	0	1	3	1	2026	0.667	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_3572||full	0.667	dsDNAphage
k141_35705	1	3	2	1503	0.953	0.953	1	3	2	1503	NA	NA	0	1	3	2	1503	0.953	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_35705||full	0.953	ssDNA
k141_35694	1	5	2	2096	0.633	0.633	1	5	2	2096	NA	NA	0	1	5	2	2096	0.633	0.0	20.0	0.0	60.0	0.0	20.0	0	dsDNAphage	linear	k141_35694||full	0.633	dsDNAphage
k141_35689	1	3	3	1145	0.7	0.7	1	3	3	1145	NA	NA	0	1	3	3	1145	0.7	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_35689||full	0.7	dsDNAphage
k141_35490	1	4	2	1788	0.987	0.987	1	4	2	1788	NA	NA	0	1	4	2	1788	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_35490||full	0.987	ssDNA
k141_35319	1	3	1	1542	0.673	0.673	1	3	1	1542	NA	NA	0	1	3	1	1542	0.673	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_35319||full	0.673	dsDNAphage
k141_353	1	3	2	1148	0.573	0.573	1	3	2	1148	NA	NA	0	1	3	2	1148	0.573	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_353||full	0.573	dsDNAphage
k141_35259	1	14	3	5219	0.887	0.887	1	14	3	5219	NA	NA	0	1	14	3	5219	0.887	0.0	14.3	0.0	42.9	0.0	42.9	0	dsDNAphage	linear	k141_35259||full	0.887	dsDNAphage
k141_3502	1	4	2	2797	0.753	0.753	1	4	2	2797	NA	NA	0	1	4	2	2797	0.753	0.0	0.0	0.0	50.0	50.0	0.0	2	dsDNAphage	linear	k141_3502||full	0.753	dsDNAphage
k141_34800	1	3	1	1072	0.873	0.873	1	3	1	1072	NA	NA	0	1	3	1	1072	0.873	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_34800||full	0.873	dsDNAphage
k141_34574	1	2	3	1017	1.0	1.0	1	2	3	1017	NA	NA	0	1	2	3	1017	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_34574||full	1.0	ssDNA
k141_34313	1	7	2	2079	0.76	0.76	1	7	2	2079	NA	NA	0	1	7	2	2079	0.76	0.0	0.0	0.0	42.9	0.0	57.1	0	dsDNAphage	linear	k141_34313||full	0.76	dsDNAphage
k141_34208	1	6	3	3664	0.793	0.793	1	6	3	3664	NA	NA	0	1	6	3	3664	0.793	0.0	16.7	0.0	66.7	0.0	16.7	0	dsDNAphage	linear	k141_34208||full	0.793	dsDNAphage
k141_34193	1	5	1	1852	0.507	0.507	1	5	1	1852	NA	NA	0	1	5	1	1852	0.507	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	k141_34193||full	0.507	dsDNAphage
